"w-100 href","ld_Fc","absolute src","z-2 href","br-100 src","z-2 href 2","br-100 src 2","z-2 href 4","br-100 src 4","f6","f2","f6 2","ld_Fc 2","di","normal","sans-serif","ld_Fc 3","ff-text-wrapper","b"
"https://www.walmart.com/ip/CARPENTER-BARREL-JN/17709856423?classType=VARIANT&athbdg=L1103","In 50+ people's carts Women's Cropped Carpenter Barrel Jeans, 27"" Inseam, Sizes 0-20 $28.00","https://i5.walmartimages.com/seo/CARPENTER-BARREL-JN_b36d102c-b3ad-4fd3-a1d6-1052d3763270.b35bbafbe34519191a1e840d7ba832e7.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/CARPENTER-BARREL-JN/17857957553?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/dac53751-f169-4648-a955-34f6e7ddda15.1b51d28a0cf0cdbe4ddd395d5f7ac272.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/CARPENTER-BARREL-JN/17687203358?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/ac8f97f4-3d76-493c-90b9-20972f93f8d0.4870368e3099d589dd56fb898a26caa4.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/CARPENTER-BARREL-JN/18070574170?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/d31474f9-cc91-4955-a102-adcb57eccb4a.a4e4e762db6ba88de6a91fabc4add467.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","28","00","current price $28.00","Free Assembly","Women's Cropped Carpenter Barrel Jeans, 27"" Inseam, Sizes 0-20","554","4 out of 5 Stars. 554 reviews","Pickup","today"
"https://www.walmart.com/ip/No-Boundaries-High-Rise-Straight-Leg-Jeans-30-Inseam-Women-s/15342753469?classType=VARIANT","High Rise Straight Leg Jeans, 30"" Inseam, Women’s $14.98","https://i5.walmartimages.com/seo/No-Boundaries-High-Rise-Straight-Leg-Jeans-30-Inseam-Women-s_2cf7ed35-00e6-4f93-849a-af3ea368b3aa.d9898d7672fde45df6dbe501ecba46eb.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/No-Boundaries-Women-s-High-Rise-Straight-Leg-Jeans-28-Inseam-Sizes-00S-20S/17521913940?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/de646366-a197-4d83-9825-1661bbc932c3.8fcfcd5671f5b46c62fdd1a7e6976802.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/No-Boundaries-Women-s-High-Rise-Straight-Leg-Jean-30-Inseam-Sizes-00-20/15310401051?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/75641b94-103d-4c4c-8d12-0c43958cd3c4.2e28bc7bb5bc49c9f76e4c0f0507d9c7.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/No-Boundaries-Women-s-High-Rise-Straight-Leg-Jean-30-Inseam-Sizes-00-20/12279102885?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/d201f6bf-8085-458e-a4f3-ebbd5356d7ed.90d90eb3e7ccd57b77eb3e9637d39c04.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","14","98","current price $14.98","No Boundaries","High Rise Straight Leg Jeans, 30"" Inseam, Women’s","882","4.1 out of 5 Stars. 882 reviews","Shipping arrives","Fri, Apr 17"
"https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-Mid-Rise-Bootcut-Jeans-Inseams-29-5-31-5-33-5-Sizes-2-26/16374510898?classType=VARIANT","Women's and Women's Plus Mid Rise Slimming Bootcut Jeans, 29.5"", 31.5” and 33.5” Inseams, Sizes 2-28 $26.98","https://i5.walmartimages.com/seo/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-Mid-Rise-Bootcut-Jeans-Inseams-29-5-31-5-33-5-Sizes-2-26_9e726073-68a7-434e-aecb-8dc0b1bdaaa1.528401b102496b169b30d222bdaf365c.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-Mid-Rise-Bootcut-Jeans-Inseams-29-5-31-5-33-5-Sizes-2-26/16374410454?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/182d31d7-52b4-46f6-bb18-88fef0cd5bb5.a09cde65645c15a4e51a5473d1a13269.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-Mid-Rise-Bootcut-Jeans-Inseams-29-5-31-5-33-5-Sizes-2-26/16352812683?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/c4775fab-d780-48a3-884a-529e92134138.4a939f499a153e71d41ec37d2d7d07a5.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-Midrise-New-Bootcut-Jeans-32-Inseams-Sizes-2-18/14953774868?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/fe2f805b-056e-44fc-899a-c0b77ec74ab9.283c1f37a12bf76acabe9a9da566fddc.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","26","98","current price $26.98","Levi Strauss Signature","Women's and Women's Plus Mid Rise Slimming Bootcut Jeans, 29.5"", 31.5” and 33.5” Inseams, Sizes 2-28","4254","4 out of 5 Stars. 4254 reviews","Shipping arrives","Fri, Apr 17"
"https://www.walmart.com/ip/Time-and-Tru-Women-s-Hight-Rise-Barrel-Jean-28-Inseam-Sizes-0-20/17858754381?classType=VARIANT&athbdg=L1600","Best seller Women's High Rise Barrel Jeans, 28"" Inseam, Sizes 0-20 $26.98","https://i5.walmartimages.com/seo/Time-and-Tru-Women-s-Hight-Rise-Barrel-Jean-28-Inseam-Sizes-0-20_acdf94e3-10a2-4b39-be7b-a9475da40f84.b9a5d232031feb2a34f744abaa2a5685.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Time-and-Tru-Women-s-Hight-Rise-Barrel-Jean-28-Inseam-Sizes-0-22-0L-22L/18033352879?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/5421af84-cd0d-46e5-bfea-2a318b298716.54dcc3733e82f82d9a219f5f0bde59c8.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Time-and-Tru-Women-s-Hight-Rise-Barrel-Jean-28-Inseam-Sizes-0-20/17842562863?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/9964b9f4-0a35-4a57-a1ac-3c8eb20a64b1.9ac4e1450a109921f1f24c89c0ed02e0.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Time-and-Tru-Women-s-Hight-Rise-Barrel-Jean-28-Inseam-Sizes-0-22-0L-22L/17987972196?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/a10d8081-4ae7-4ee3-ad4f-645a3619a4e9.19aa334117dd09399bd4848f112f512a.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","26","98","current price $26.98","Time and Tru","Women's High Rise Barrel Jeans, 28"" Inseam, Sizes 0-20","761","4.2 out of 5 Stars. 761 reviews","Shipping arrives","today"
"https://www.walmart.com/ip/MR-WIDE-HEM-BARREL/17709460745?classType=VARIANT&athbdg=L1400","Clearance Women's Mid Rise Wide Hem Barrel Jeans, 28"" Inseam, Sizes 0-20 $12.61 Was $28.00","https://i5.walmartimages.com/seo/MR-WIDE-HEM-BARREL_b5ec5aaa-c321-438b-978a-1ef728d41046.b31e43782f72ceada565825cd10ad50a.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/MR-WIDE-HEM-BARREL/17687102368?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/5832a924-1f14-40da-9cf3-63963197c6cc.40fc9f09ddfafa46f97a3d0392cd8f8d.png?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","","https://www.walmart.com/ip/MR-WIDE-HEM-BARREL/17850520534?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/8ea9aa5d-5f13-4320-b491-1d0e6c1ecaec.8ae415cbf7098602988ae33b3d9095d1.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","12","61","current price Now $12.61, Was $28.00","Free Assembly","Women's Mid Rise Wide Hem Barrel Jeans, 28"" Inseam, Sizes 0-20","217","4 out of 5 Stars. 217 reviews","Shipping arrives","today"
"https://www.walmart.com/ip/729-TT-SKINNY-UPDA/17898470137?classType=VARIANT&athbdg=L1400","Clearance Women's High Rise Skinny Jeans, 29"" Inseam Regular, Sizes 0-20, 10S-16S $4.99 Was $19.98","https://i5.walmartimages.com/seo/729-TT-SKINNY-UPDA_8f250fca-0d8b-4e0e-ac24-e3f40bca0d24.8ce77f2ae145fc1e367b0b3fe4c4d1e5.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","4","99","current price Now $4.99, Was $19.98","Time and Tru","Women's High Rise Skinny Jeans, 29"" Inseam Regular, Sizes 0-20, 10S-16S","267","4.5 out of 5 Stars. 267 reviews","Shipping arrives","today"
"https://www.walmart.com/ip/No-Boundaries-High-Rise-Baggy-Wide-Leg-Jeans-Heart-Patch-32-Inseam-Women-s-and-Women-s-Plus/17876953056?classType=VARIANT","High Rise Baggy Wide Leg Jeans, 32"" Inseam, Women's and Women's Plus Sizes XXS-4X $16.98","https://i5.walmartimages.com/seo/No-Boundaries-High-Rise-Baggy-Wide-Leg-Jeans-Heart-Patch-32-Inseam-Women-s-and-Women-s-Plus_4bde9a84-ebb3-4cab-a71b-600bda0be53a.a8f7cd178de546574612c7e1a8cf9110.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/No-Boundaries-High-Rise-Baggy-Wide-Leg-Jeans-Heart-Patch-32-Inseam-Women-s-and-Women-s-Plus/17878411972?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/561abeb3-d267-4389-9c78-5f1a0803c4dd.1069590734f7793d24aad81b5f8e3e26.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/No-Boundaries-High-Rise-Baggy-Wide-Leg-Jeans-32-Inseam-Women-s-and-Women-s-Plus/17878361045?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/44c81249-792e-4d06-a64d-377c7205ccbf.de41b3b4e1feae89349948614063a5e7.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/No-Boundaries-Juniors-High-Rise-Wide-Leg/15226472031?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/44c81249-792e-4d06-a64d-377c7205ccbf.de41b3b4e1feae89349948614063a5e7.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","16","98","current price $16.98","No Boundaries","High Rise Baggy Wide Leg Jeans, 32"" Inseam, Women's and Women's Plus Sizes XXS-4X","2338","4.4 out of 5 Stars. 2338 reviews","Shipping arrives","today"
"https://www.walmart.com/ip/Sofia-Vergara-Women-s-Margot-Wide-Leg-Crop-Cuffed-Average-Jeans-Sizes-2-20/17815873780?classType=VARIANT","Sofia by Sofia Vergara Women's and Women's Plus Margot Wide Crop Super High Rise Jeans, 27"" Inseam, Sizes 0-28 $28.00","https://i5.walmartimages.com/seo/Sofia-Vergara-Women-s-Margot-Wide-Leg-Crop-Cuffed-Average-Jeans-Sizes-2-20_684c9fc2-9280-47f8-8738-bdea339bda85.1306675e6f31d39a4ca53de41ffd2f35.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/MARGOT-CUFFED-JEAN/15315367324?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/44213ec2-fb91-4489-ba33-7b4713d3043d.5472a9ff2d7cc71701667f13e0c4035b.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Sofia-Vergara-Women-s-Margot-Wide-Leg-Crop-Cuffed-Average-Jeans-Sizes-2-20/17828072430?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/3b4c16f0-46a7-443b-9891-a86d3f09839a.bfd099dd3df2438280efd78712196527.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Sofia-Vergara-Women-s-Margot-Wide-Leg-Crop-Cuffed-Average-Jeans-Sizes-2-20/17874468662?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/4f0c8dff-7ab1-463f-902e-eb56f3b00cb8.8bbd7b6bfbdd56a0fc4f8b0919fc8831.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","28","00","current price $28.00","Sofia Vergara","Sofia by Sofia Vergara Women's and Women's Plus Margot Wide Crop Super High Rise Jeans, 27"" Inseam, Sizes 0-28","1145","4.4 out of 5 Stars. 1145 reviews","Shipping arrives","in 3+ days"
"https://www.walmart.com/ip/705-TT-DRAPEY-DENIM/17910104874?classType=VARIANT&athbdg=L1600","Best seller Women's Pull On Wide Leg Jeans, 30"" Inseam, Sizes XS-XXXL $26.98","https://i5.walmartimages.com/seo/705-TT-DRAPEY-DENIM_1591097e-6e1c-498e-81a4-1e64655ab86f.d77d3bfbd65a7d5fd640f06d8e2a7b7d.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/705-TT-DRAPEY-DENIM/17910054555?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/1e78b5ee-2ee0-453b-aa5d-b64c8f006834.088bddd496830a8d30015b4dfed506da.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","","https://www.walmart.com/ip/705-TT-DRAPEY-DENIM/17910104874?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/06500d72-793c-4f52-9188-b755450f0565.e0a3f92d4f3ad1d7fd7892b90bd107c5.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","26","98","current price $26.98","Time and Tru","Women's Pull On Wide Leg Jeans, 30"" Inseam, Sizes XS-XXXL","1098","4.3 out of 5 Stars. 1098 reviews","Pickup","today"
"https://www.walmart.com/ip/No-Boundaries-Extend-Tab-Porkchop-Pocket-Boot-32-Inseam-Women-s/17845315799?classType=VARIANT","Extend Tab Bootcut Jeans with Porkchop Pockets, 32'' Inseam, Women’s 00-18 $19.98","https://i5.walmartimages.com/seo/No-Boundaries-Extend-Tab-Porkchop-Pocket-Boot-32-Inseam-Women-s_78421e58-eee6-4fc5-83a5-2a4541c83f5a.fb8b2d50cb3fefe97aee3a88b82282a0.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","19","98","current price $19.98","No Boundaries","Extend Tab Bootcut Jeans with Porkchop Pockets, 32'' Inseam, Women’s 00-18","49","4.2 out of 5 Stars. 49 reviews","Pickup","today"
"https://www.walmart.com/ip/TT-STRAIGHT-JEAN/15296904165?classType=VARIANT","Women's High Rise Straight Leg Destructed Hem Jeans, 26"" Inseam, Sizes 0-20 $22.98","https://i5.walmartimages.com/seo/TT-STRAIGHT-JEAN_8ad4901a-d275-445d-8749-fab9fe4d1c63.eee4f6881c20bdec4516f2b4c7070bb2.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/TT-STRAIGHT-JEAN/15296904165?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/bb91c4f5-842b-47f4-b0f1-23b30dce20d1.b3819a310c2a4cab5d19a5ca4735670b.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","","https://www.walmart.com/ip/TT-STRAIGHT-JEAN/15288069180?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/f20469c1-8f72-4737-b763-10ad6b0be90c.95908249bd078098c31b3b20a5250901.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","22","98","current price $22.98","Time and Tru","Women's High Rise Straight Leg Destructed Hem Jeans, 26"" Inseam, Sizes 0-20","1329","4.3 out of 5 Stars. 1329 reviews","Shipping arrives","tomorrow"
"https://www.walmart.com/ip/HR-FRT-CRS-WL-TRSR/18078071154?classType=VARIANT","Women's High Rise Relaxed Wide Leg Jeans with Front Crease, Sizes 0-20 $30.00","https://i5.walmartimages.com/seo/HR-FRT-CRS-WL-TRSR_3d917462-dcc5-4e27-883f-91750bfc5a55.0d470dc69c5e8019149a5cd6e38ac91a.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/HR-FRT-CRS-WL-TRSR/18106662375?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/2fd3388d-f29f-4d6b-abb4-304f34a5f27f.f90eccfa7a103738f408f178dd28dd58.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","","https://www.walmart.com/ip/HR-FRT-CRS-WL-TRSR/18113615233?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/e0e76c81-5f69-4161-ad13-4e7487b1038e.2e54117896b099bf0279b43ae863692e.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","30","00","current price $30.00","Free Assembly","Women's High Rise Relaxed Wide Leg Jeans with Front Crease, Sizes 0-20","90","4 out of 5 Stars. 90 reviews","Pickup","today"
"https://www.walmart.com/ip/Time-and-Tru-Women-s-Mid-Rise-Straight-Leg-Jeans-30-and-28-Inseams-Sizes-0-22/5299493054?classType=VARIANT","Women’s Mid Rise Straight Leg Jeans, 30"" and 28"" Inseams, Sizes 0-22 $19.98","https://i5.walmartimages.com/seo/Time-and-Tru-Women-s-Mid-Rise-Straight-Leg-Jeans-30-and-28-Inseams-Sizes-0-22_51bc9b9c-4721-41db-bf1e-3ee1e9438b86.d15f06337893b433f40b07875d0aaec0.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Time-and-Tru-Women-s-Mid-Rise-Straight-Leg-Jeans-30-Inseam-for-Regular-Sizes-0-22/5589598741?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/aaef1c13-5d4b-4b5b-9a82-8c8dcd7b775c.6a83c5734184aa46e4ed5ae8d1c08807.png?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Time-and-Tru-Women-s-Mid-Rise-Straight-Leg-Jeans-30-Inseam-for-Regular-Sizes-2-20/5380658633?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/193eb7d4-8f5d-47e4-8509-22f28910f8ff.ccab7899d8bdf09fbec1d8538dc9ae17.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Time-and-Tru-Women-s-Mid-Rise-Straight-Leg-Jeans-30-Inseam-for-Regular-Sizes-2-20/5380608687?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/cc722e73-fa82-4f99-839a-05dd98f3eaee.4429e76a5a39f8af93b45ea363db9442.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","19","98","current price $19.98","Time and Tru","Women’s Mid Rise Straight Leg Jeans, 30"" and 28"" Inseams, Sizes 0-22","3525","4.5 out of 5 Stars. 3525 reviews","Pickup","today"
"https://www.walmart.com/ip/HR-PTCH-PKT-CUFF-JN/17906057716?classType=VARIANT","Women’s High Rise Cuffed Jean Pants with Patch Pockets, 30"" Inseam, Sizes 0-28W $28.00","https://i5.walmartimages.com/seo/HR-PTCH-PKT-CUFF-JN_86b2f78f-cdfe-45cc-a7c7-93c40025df8d.457ed7518d7a3cc31cd11b7480c9f321.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/HR-PTCH-PKT-CUFF-JN/17906057716?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/25cba138-edf6-4674-b82f-60bab28519dd.14e394deaf86ce6e8b0e7bcd4e2b6953.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/HR-PP-CUFFED-JEAN/14557754508?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/1219383f-a80c-44d9-839e-e5a6548b9c8f.801e6a7a769559e467e1bd8e596cfbad.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/HR-PTCH-PKT-CUFF-JN/17861872492?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/c8bc773b-5c7d-415d-9f04-ffdce13acb16.17b991739dc6939d102da25cc2ce59b2.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","28","00","current price $28.00","Free Assembly","Women’s High Rise Cuffed Jean Pants with Patch Pockets, 30"" Inseam, Sizes 0-28W","743","4.2 out of 5 Stars. 743 reviews","Shipping arrives","Sat, Apr 18"
"https://www.walmart.com/ip/No-Boundaries-Extra-Baggy-Jean-32-Inseam-Women-s/17835668381?classType=VARIANT","Extra Baggy Jeans, 32"" Inseam, Women's 00-18 $19.98","https://i5.walmartimages.com/seo/No-Boundaries-Extra-Baggy-Jean-32-Inseam-Women-s_e0795434-90e4-44a7-8af6-9cc7a0a29868.c84c797a95fdfbf49afddafe345f4d3c.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","19","98","current price $19.98","No Boundaries","Extra Baggy Jeans, 32"" Inseam, Women's 00-18","548","4.4 out of 5 Stars. 548 reviews","Shipping arrives","tomorrow"
"https://www.walmart.com/ip/No-Boundaries-Specialty-Flare-Jeans-Women-s/17843215103?classType=VARIANT","Low Rise Specialty Flare Jeans, 31"" Inseam, Women's 00-18 $19.98","https://i5.walmartimages.com/seo/No-Boundaries-Specialty-Flare-Jeans-Women-s_a99ef561-21af-47ec-916b-a1d931219d9f.6dd777f25f734c1c0739653c61693227.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","19","98","current price $19.98","No Boundaries","Low Rise Specialty Flare Jeans, 31"" Inseam, Women's 00-18","53","4.2 out of 5 Stars. 53 reviews","Pickup","today"
"https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-High-Rise-Bootcut-Jeans-Inseams-30-32-34-Sizes-2-26/16359361580?classType=VARIANT","Women's and Women's Plus High Rise Bootcut Jeans, Inseams: 30"", 32"", 34"", Sizes 2-26 $26.98","https://i5.walmartimages.com/seo/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-High-Rise-Bootcut-Jeans-Inseams-30-32-34-Sizes-2-26_0f24081c-f3b7-42f8-8df3-d79da393a93f.4577341ee81908ef5aac15f449e0b480.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-High-Rise-Bootcut-Jeans-Inseams-30-32-34-Sizes-2-26/16316469108?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/ae4239d4-6184-44e8-af8c-0bc6174e6609.04b2622f1dd7108f373a6571da2bcf49.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","","https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-High-Rise-Bootcut-Jeans-Inseams-30-32-34-Sizes-2-26/16320274617?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/2a2b1333-2607-43a5-89b4-0e21f2ebd267.53fa01979f13182d1fd1aaf1ab553525.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","26","98","current price $26.98","Levi Strauss Signature","Women's and Women's Plus High Rise Bootcut Jeans, Inseams: 30"", 32"", 34"", Sizes 2-26","428","4.4 out of 5 Stars. 428 reviews","Shipping arrives","Fri, Apr 17"
"https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Pull-On-High-Rise-Bootcut-Jegging-31-Inseam-Sizes-0X-4X/17559619600?classType=VARIANT","Women's Plus Size Pull On High Rise Bootcut Jeggings, 31"" Inseam, Sizes 0X-4X $19.98","https://i5.walmartimages.com/seo/Terra-Sky-Women-s-Plus-Pull-On-High-Rise-Bootcut-Jegging-31-Inseam-Sizes-0X-4X_5c458e51-ea72-484b-8855-743738f9653f.45ff772c88c0f3a8782a22be9907c9d4.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Pull-On-High-Rise-Bootcut-Jegging-31-Inseam-Sizes-0X-4X/17597270069?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/854be9db-36fe-428a-8d32-f573e63bae39.107f1123b0d0c1793b935f83bcf894ae.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","","https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Pull-On-High-Rise-Bootcut-Jegging-31-Inseam-Sizes-0X-4X/17559619600?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/b78d83f0-b271-4532-8d11-50cff9da32f9.971393830b883e39d78918c4ab6a8b13.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","19","98","current price $19.98","Terra & Sky","Women's Plus Size Pull On High Rise Bootcut Jeggings, 31"" Inseam, Sizes 0X-4X","153","4.3 out of 5 Stars. 153 reviews","Pickup","today"
"https://www.walmart.com/ip/Sofia-Vergara-Women-s-Plus-Diana-Relaxed-Straight-Leg-Cargo-Sizes-14W-26W/17827524450?classType=VARIANT","Sofia by Sofia Vergara Women's and Women's Plus Size Diana Mid Rise Relaxed Straight Cargo Jeans, 32.5"" Inseam, Sizes 0-26W $30.00","https://i5.walmartimages.com/seo/Sofia-Vergara-Women-s-Plus-Diana-Relaxed-Straight-Leg-Cargo-Sizes-14W-26W_c399b823-4c2a-4cc5-97aa-5a3e9f0f966f.8bf335eefdb416a6272483b76dc28f7d.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Sofia-Vergara-Women-s-Plus-Diana-Relaxed-Straight-Leg-Cargo-Sizes-14W-26W/17815973277?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/1351f48b-be04-4320-9c1a-bdb76906e9f4.aa59d0a54af44c1308fec0a57aa71d7f.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","","https://www.walmart.com/ip/Sofia-Vergara-Women-s-Plus-Diana-Relaxed-Straight-Leg-Cargo-Sizes-14W-26W/17852000651?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/03f0d1cd-c4dc-4b59-a5aa-1a2b5a58b0bc.b29ba0f7fcbd1d2556730ce962d410da.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","30","00","current price $30.00","Sofia Vergara","Sofia by Sofia Vergara Women's and Women's Plus Size Diana Mid Rise Relaxed Straight Cargo Jeans, 32.5"" Inseam, Sizes 0-26W","94","4.2 out of 5 Stars. 94 reviews","Shipping arrives","Fri, Apr 17"
