"w-100 href","ld_Fc","absolute src","f6","ld_Fc 2","f6 2","f2","f6 3","ld_Fc 3","di","normal","sans-serif","ld_Fc 4","ff-text-wrapper","b","z-2 href","br-100 src","z-2 href 2","br-100 src 2","z-2 href 3","br-100 src 3","sans-serif 2"
"https://www.walmart.com/ip/Sofia-Vergara-Women-s-Margot-Wide-Leg-Average-Cargo-with-Belt-Sizes-2-20/17863603391?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT&athbdg=L1600","Best seller Sofia by Sofia Vergara Women's and Women's Plus Margot Wide Leg High Rise Cargo Jeans with Belt, Sizes 0-28W $19.99 Was $28.00","https://i5.walmartimages.com/seo/Sofia-Vergara-Women-s-Margot-Wide-Leg-Average-Cargo-with-Belt-Sizes-2-20_4f71be18-12a9-492e-9fbf-7ca25f9d11e0.0e9e3ad49aa85cfcd037eb31088c681e.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","19","99","current price Now $19.99, Was $28.00","Sofia Vergara","Sofia by Sofia Vergara Women's and Women's Plus Margot Wide Leg High Rise Cargo Jeans with Belt, Sizes 0-28W","1004","4.4 out of 5 Stars. 1004 reviews","Shipping arrives","Thu, Apr 30","https://www.walmart.com/ip/Sofia-Vergara-Women-s-Margot-Wide-Leg-Average-Cargo-with-Belt-Sizes-2-20/17852000648?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/e761ea4f-80af-4758-91ac-73c6b348e24f.3db37eed0b8063ad3238061877f035de.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/SV-MARGOT-WL-CARGO/14196217074?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/946572de-cfee-4858-8e65-fd8ce1cfc94a.a6f0effe61722b5bcc5dff369dde2b9a.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Sofia-Vergara-Women-s-Margot-Wide-Leg-Average-Cargo-with-Belt-Sizes-2-20/17874057189?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/9cfcfad7-bb01-483c-8f2b-4942221bb5c7.7bc666a2969f25261626214352eaa562.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF",""
"https://www.walmart.com/ip/Scoop-Women-s-Wide-Leg-Low-Slung-Jean-Sizes-0S-18S/18215700764?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Women's Wide Leg Low Slung Jeans, 29"" Inseam, Sizes 0-20 $19.60 Was $28.00","https://i5.walmartimages.com/seo/Scoop-Women-s-Wide-Leg-Low-Slung-Jean-Sizes-0S-18S_514f3b75-cdcc-48b4-9f43-037a32a9f06e.c7226c2d50e5838ba604a2745fdb5ff4.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","19","60","current price Now $19.60, Was $28.00","Scoop","Women's Wide Leg Low Slung Jeans, 29"" Inseam, Sizes 0-20","27","4.3 out of 5 Stars. 27 reviews","Shipping arrives","tomorrow","https://www.walmart.com/ip/Scoop-Women-s-Wide-Leg-Low-Slung-Jean-Sizes-0T-18T/18245755392?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/6681a3d6-5e21-4948-9df9-d598b303b275.8d30b2089eb5d4598693bb6903faf96c.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Scoop-Women-s-Wide-Leg-Low-Slung-Jean-Sizes-0-20/18215700772?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/0844196f-4b67-4d72-b1b3-18c57c9ba40f.49e77da2df4b78b1e6d022c8412932ab.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","",""
"https://www.walmart.com/ip/Scoop-Women-s-Plus-Benton-Ankle-Jean-with-Cuff-Sizes-14W-26W/18228303015?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Women's and Women's Plus Benton Cuffed Ankle Jeans, 25"", 27"", and 29"" Inseams, Sizes 0-26W $19.60","https://i5.walmartimages.com/seo/Scoop-Women-s-Plus-Benton-Ankle-Jean-with-Cuff-Sizes-14W-26W_5b5fa0c8-aa67-417f-b817-efd5bbe17655.a096832d87da86f54693c89c60391b34.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","19","60","current price $19.60","Scoop","Women's and Women's Plus Benton Cuffed Ankle Jeans, 25"", 27"", and 29"" Inseams, Sizes 0-26W","2491","4.3 out of 5 Stars. 2491 reviews","Shipping arrives","Thu, Apr 30","https://www.walmart.com/ip/Scoop-Women-s-Benton-Ankle-Jean-with-Cuff-Sizes-0-20/18238568961?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/ea015e5b-f45d-4278-acf9-84794ea52e5f.936e9c647fef9130c8d904cdbe322056.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Scoop-Women-s-Plus-Benton-Cuffed-Ankle-Jeans-Sizes-14W-26W/16873661712?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/5a1ec719-cfbf-4e42-ae45-90958a886278.7c624eeebd28ce5b0dc99ef201f6eadb.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Scoop-Women-s-Benton-High-Rise-Cuffed-Ankle-Jeans-Regular-Short-and-Long-Inseams/14765223803?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/26ce9096-44cd-4739-8c4a-39547c0b3227.e9b6b29cb2a11c38c94c82feee1707b2.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF",""
"https://www.walmart.com/ip/Maternity-Oh-Mamma-Skinny-Jeans-with-Full-Panel-and-Frayed-Hem-Available-in-Plus-Sizes/128524517?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Maternity Oh! Mamma Skinny Jeans with Full Panel and Frayed Hem (Available in Plus Sizes) $18.99","https://i5.walmartimages.com/seo/Maternity-Oh-Mamma-Skinny-Jeans-with-Full-Panel-and-Frayed-Hem-Available-in-Plus-Sizes_6b4c7509-928a-4831-8056-097da61465b1_1.dbd7e5b8ddb946bd7f4db2e2ee39a145.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","18","99","current price $18.99","Oh! Mamma","Maternity Oh! Mamma Skinny Jeans with Full Panel and Frayed Hem (Available in Plus Sizes)","30","3.3 out of 5 Stars. 30 reviews","Shipping arrives","tomorrow","https://www.walmart.com/ip/Maternity-Oh-Mamma-Skinny-Jeans-with-Full-Panel-and-Frayed-Hem-Available-in-Plus-Sizes/56238787?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/ded068e8-9440-40c0-b8e0-f0a544077a14_1.b2dbfa5b5659a94a9df4d8066bacf334.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Maternity-Oh-Mamma-Skinny-Jeans-with-Full-Panel-and-Frayed-Hem-Available-in-Plus-Sizes/128524517?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/9e6188c8-9322-419c-8a3d-06cd058ce1d1_1.0982849a34d7c8cf4c368095a93e0294.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","",""
"https://www.walmart.com/ip/Just-My-Size-Women-s-Plus-Size-Pull-On-Stretch-Jeggings/915303608?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","JMS Just My Size by Hanes Women's Plus Size Pull-On Stretch Jeggings, Sizes 0X-4X, Regular and Petite $18.44","https://i5.walmartimages.com/seo/Just-My-Size-Women-s-Plus-Size-Pull-On-Stretch-Jeggings_12e57e81-0082-4163-a776-7e8a84faa3e7_1.958cb73497e07ac8e540e75a88164fe9.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","18","44","current price $18.44","Just My Size","JMS Just My Size by Hanes Women's Plus Size Pull-On Stretch Jeggings, Sizes 0X-4X, Regular and Petite","1604","4 out of 5 Stars. 1604 reviews","Shipping arrives","tomorrow","https://www.walmart.com/ip/Just-My-Size-Women-s-Plus-Size-Pull-On-Stretch-Jeggings/915303608?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/de21b690-bb4f-4a09-9e24-e87139ef95d7.2e575ab533e31f5ee94f9a3ea83ae71f.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Just-My-Size-Women-s-Plus-Stretch-Jegging/15495612841?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/2bde86cb-75de-45e9-b58b-095767d21026.08fb440d1c0c9248313783465fb2079c.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","",""
"https://www.walmart.com/ip/Jessica-Simpson-Women-s-Plus-Rosa-Mid-Rise-Relaxed-Straight-Leg-Jeans-Sizes-16W-24W/17813869438?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT&athbdg=L1400","Clearance Women's Plus Rosa Print Mid Rise Relaxed Straight Leg Jeans, 32.5"" Inseam, Sizes 16W-24W $18.09 Was $36.50","https://i5.walmartimages.com/seo/Jessica-Simpson-Women-s-Plus-Rosa-Mid-Rise-Relaxed-Straight-Leg-Jeans-Sizes-16W-24W_358a2f8b-a53c-4b59-bbe6-f1bb4991bb0d.0d123e64a3053fb72622a73ea42c893b.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","18","09","current price Now $18.09, Was $36.50","Jessica Simpson","Women's Plus Rosa Print Mid Rise Relaxed Straight Leg Jeans, 32.5"" Inseam, Sizes 16W-24W","98","4.6 out of 5 Stars. 98 reviews","Shipping arrives","tomorrow","https://www.walmart.com/ip/Jessica-Simpson-Women-s-Plus-Rosa-Mid-Rise-Relaxed-Straight-Leg-Jeans-Sizes-16W-24W/17813869438?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/2052f5d0-39fb-40bf-9073-d56d5b92f6ed.46b3b3400e54b605edb3e16c8e82522b.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Jessica-Simpson-Women-s-Plus-Rosa-Mid-Rise-Relaxed-Straight-Leg-Jeans-Sizes-16W-24W/17827467663?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/44ada410-f574-486e-b2d5-648125f1da63.afd53e19c6b38e183f7269aa2e3f8b86.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Jessica-Simpson-Women-s-Plus-Rosa-Mid-Rise-Relaxed-Straight-Leg-Jeans-Sizes-16W-24W/17816451841?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/8b739796-0d57-4f0f-ab1d-d7f6e7511eda.1a8c4d3581e3a87c50bc058e01e4bc00.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF",""
"https://www.walmart.com/ip/White-Mark-Women-s-Plus-Size-Capri-Jeans/227479424?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Women's Plus Size Capri Jeans $17.98","https://i5.walmartimages.com/seo/White-Mark-Women-s-Plus-Size-Capri-Jeans_ea6de85a-2397-4dad-91d0-1392aa70a045.e7c33087955c9d8b934523b9238e5e6f.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","17","98","current price $17.98","White Mark","Women's Plus Size Capri Jeans","18","4.1 out of 5 Stars. 18 reviews","Shipping arrives","Thu, Apr 30","https://www.walmart.com/ip/White-Mark-Women-s-Plus-Size-Capri-Jeans/225947981?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/33291775-3685-409d-bf66-c6f1763aec73.4444d0eeff788f8f36c9ac676f769d6d.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/White-Mark-Women-s-Plus-Size-Capri-Jeans/687469535?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/3af2828f-0999-4d93-86a3-2db25cdd8597.fd770e69fd966aeea4b0644ee0b5f31c.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/White-Mark-Women-s-Plus-Size-Capri-Jeans/377041011?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/42b67b67-f4f1-4045-bd55-a9afbdb2f863.83f7d3230474d016f4d096e3e5b87ace.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF",""
"https://www.walmart.com/ip/Jordache-Women-s-and-Women-s-Plus-Essential-High-Rise-Super-Skinny-Jean-Available-in-28-30-Inseams-Sizes-2-22/55586031?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Women's and Women's Plus Essential High Rise Super Skinny Jean, Available in 28"", 30"" Inseams, Sizes 2-22 $17.98","https://i5.walmartimages.com/seo/Jordache-Women-s-and-Women-s-Plus-Essential-High-Rise-Super-Skinny-Jean-Available-in-28-30-Inseams-Sizes-2-22_864093db-b2a8-4e06-9d7c-e51137a028f0.78064b9da51fb5fd8c76980f7a48295b.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","17","98","current price $17.98","Jordache","Women's and Women's Plus Essential High Rise Super Skinny Jean, Available in 28"", 30"" Inseams, Sizes 2-22","6069","4.5 out of 5 Stars. 6069 reviews","Shipping arrives","in 3+ days","https://www.walmart.com/ip/Jordache-Women-s-Essential-High-Rise-Super-Skinny-Jean/468797310?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/031fe0db-2833-4ee5-ab9f-b175b483e9d9.2b9303196ad0c04f8284aea4fd6daae3.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Jordache-Women-s-Essential-High-Rise-Super-Skinny-Jean/55586031?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/34aadd48-4517-480d-8c1f-aa38b28f9238.1c9d1071e1a41aa8daa781aeb70d5f41.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","",""
"https://www.walmart.com/ip/Lee-Women-s-Ultra-Lux-Comfort-with-Flex-Motion-Skinny-Leg-Jean/3313943492?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","® Women's Ultra Lux Comfort with Flex Motion Skinny Leg Jean $17.63","https://i5.walmartimages.com/seo/Lee-Women-s-Ultra-Lux-Comfort-with-Flex-Motion-Skinny-Leg-Jean_140699e6-3ccf-4fb9-b206-82edd075e723.3b84cd2ce6a5e869938523bef5da14f5.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","17","63","current price $17.63","Lee","® Women's Ultra Lux Comfort with Flex Motion Skinny Leg Jean","216","4.1 out of 5 Stars. 216 reviews","Shipping arrives","in 3+ days","https://www.walmart.com/ip/Lee-Women-s-Ultra-Lux-Comfort-with-Flex-Motion-Skinny-Leg-Jean/3415913741?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/d718dca8-9c34-4f69-b807-8b7956ca69ef.a4444199976cb792f7be35bda5a9fc5d.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Lee-Women-s-Ultra-Lux-Comfort-with-Flex-Motion-Skinny-Leg-Jean/5798949379?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/0b2f84b8-5c2c-4126-a291-43b47ee2ad18.4899c3509b2b8ddc1716b0c68b32ccf9.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Lee-Women-s-Ultra-Lux-Comfort-with-Flex-Motion-Skinny-Leg-Jean/1842541540?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/aba0914f-423b-4600-960a-92610e618c8e.e8e6965bad7f94dcb9c2e6947877d456.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF",""
"https://www.walmart.com/ip/Celebrity-Pink-Women-s-Juniors-High-Rise-Skinny-28-Inseam-Sizes-1-21/5067323028?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Women's High Rise Skinny Jean, 28"" Inseam, Sizes 1-21 $17.50","https://i5.walmartimages.com/seo/Celebrity-Pink-Women-s-Juniors-High-Rise-Skinny-28-Inseam-Sizes-1-21_b8a7d42b-8f2e-4a22-852b-bbd9e745ec25.21f84fe5ebf91e1ea7321bd28bff0bc2.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","17","50","current price $17.50","Celebrity Pink","Women's High Rise Skinny Jean, 28"" Inseam, Sizes 1-21","340","4.4 out of 5 Stars. 340 reviews","Shipping arrives","tomorrow","https://www.walmart.com/ip/Celebrity-Pink-Women-s-Juniors-High-Rise-Skinny-28-Inseam-Sizes-1-21/5132624874?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/3a551fec-0a7b-4850-b986-5b940ce3d1b1.633c3f6bd1a18082e42f20d19cece6b7.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Celebrity-Pink-Women-s-Juniors-High-Rise-Skinny-28-Inseam-Sizes-1-21/5044076164?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/618a21cc-bf3a-4015-a9d1-85d8f056fb02.8d6228f45ba16b48ae6c66fd091dc79a.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","",""
"https://www.walmart.com/ip/Lee-Women-s-Sculpting-Slim-Fit-Slim-Leg-Pull-On-Jean/569503397?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Women's Sculpting Slim Fit Slim Leg Pull On Jean $17.47","https://i5.walmartimages.com/seo/Lee-Women-s-Sculpting-Slim-Fit-Slim-Leg-Pull-On-Jean_2ba2fac6-8451-415e-9d09-d46187e816b3.29c4eac8d56f7347297b6bf952642657.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","20 sizes","Available in additional 20 sizes","$","17","47","current price $17.47","Lee","Women's Sculpting Slim Fit Slim Leg Pull On Jean","767","4.2 out of 5 Stars. 767 reviews","Shipping arrives","in 3+ days","","","","","","",""
"https://www.walmart.com/ip/Chic-Women-s-Plus-Pull-On-Jean/55974411?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Women's Plus Pull On Jean $17.38","https://i5.walmartimages.com/seo/Chic-Women-s-Plus-Pull-On-Jean_33aca664-8657-4af3-b35d-548a7bf89701.62e1591221e2463c1d9cb02979f6794b.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","17","38","current price $17.38","Chic","Women's Plus Pull On Jean","479","3.7 out of 5 Stars. 479 reviews","Shipping arrives","in 3+ days","https://www.walmart.com/ip/Chic-Women-s-Plus-Pull-On-Jean/29096727?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/d34fe289-51b0-43ad-b5f6-d5578f29b3a9_1.ebe0e10099a947b80163c506945f103e.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Chic-Women-s-Plus-Pull-On-Jean/55974414?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/baf93fa8-364f-41e6-84e0-4f0d4da647f1_1.409ca10e86ab84e44668afa7f09772e2.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Chic-Women-s-Plus-Pull-On-Jean/55974419?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/fd12a6ef-c356-4380-92bf-58321bb1e093_1.017d311f713fc8bc7326e6098019de19.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF",""
"https://www.walmart.com/ip/Gloria-Vanderbilt-Swan-Series-Women-s-Plus-Amanda-Slim-5-Pocket-Jeans-Sizes-16W-24W/17876813275?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT&athbdg=L1400","Clearance Swan Series Women's Plus Amanda Slim 5 Pocket Jeans, Sizes 16W-24W $16.15 Was $26.98","https://i5.walmartimages.com/seo/Gloria-Vanderbilt-Swan-Series-Women-s-Plus-Amanda-Slim-5-Pocket-Jeans-Sizes-16W-24W_a238716a-7735-4969-9e25-0c5e7e9aa9c8.b4154912f953c52076a89168f584ff12.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","16","15","current price Now $16.15, Was $26.98","Gloria Vanderbilt","Swan Series Women's Plus Amanda Slim 5 Pocket Jeans, Sizes 16W-24W","45","4.6 out of 5 Stars. 45 reviews","Shipping arrives","Fri, May 1","https://www.walmart.com/ip/Gloria-Vanderbilt-Amanda-Classic-Jeans/928877503?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/776244c8-2043-4b44-bb54-51c528d4ef7a.ef605508728a3f88b20f03b2b64ff661.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Gloria-Vanderbilt-Swan-Series-Women-s-Plus-Amanda-5-Pocket-Jeans-Sizes-16W-24W/17841022677?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/bd269bde-a11f-46ff-ab98-1e05604c2782.5f793db87b48ac270a0563ece03b432e.png?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Gloria-Vanderbilt-Amanda-Classic-Jeans/133932205?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/45e4bf78-5039-4836-9f20-263cc0d55019.0978e8f93c7ebb5d95e121332e5cdea8.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF",""
"https://www.walmart.com/ip/Chic-Women-s-Plus-Comfort-Collection-Elastic-Waist-Pull-On-Jean/16518328?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Women's Plus Comfort Collection Scooter Elastic Waist Pants $15.83","https://i5.walmartimages.com/seo/Chic-Women-s-Plus-Comfort-Collection-Elastic-Waist-Pull-On-Jean_b188800c-f93a-4be2-bc68-3eb808c63a82.e90082247faf440d8af61101a8720db9.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","15","83","current price $15.83","Chic","Women's Plus Comfort Collection Scooter Elastic Waist Pants","411","3.7 out of 5 Stars. 411 reviews","Shipping arrives","in 3+ days","","","","","","",""
