retailer,product_id,url,product_name,brand,brand_type,color,current_price,regular_price,on_sale,discount_pct,rise,leg_shape,fit,inseam,fabric,pct_cotton,pct_natural_fiber,stretch,closure
Walmart,5125859367,https://www.walmart.com/ip/Levi-s-IN-THE-MIDDLE-WITH-DAMAGE-Women-s-Ripped-Baggy-Dad-Jeans-US-27x30/5125859367?classType=REGULAR,"Levi's IN THE MIDDLE WITH DAMAGE Women's Ripped Baggy Dad Jeans, US 27x30",Levi's,National Brand,,30.77,30.77,false,,Mid,Straight,Baggy,30.0,"Cotton, Lyocell",,,,Zipper
Walmart,16460101124,https://www.walmart.com/ip/No-Boundaries-Cargo-Wide-Leg-31-5-Inseam-Women-s/16460101124?classType=VARIANT&athbdg=L1103,"No Boundaries Wide Leg Cargo Pants, 31.5'' Inseam, Women's and Women's Plus Sizes XXS-4X",No Boundaries,Owned Brand,Bandana Print,16.98,16.98,false,,Mid,Wide Leg,Relaxed Fit,31.0,Cotton/Spandex,,,,Zipper
Walmart,16460101124,https://www.walmart.com/ip/No-Boundaries-Cargo-Wide-Leg-31-5-Inseam-Women-s/16460101124?classType=VARIANT&athbdg=L1103,"No Boundaries Wide Leg Cargo Pants, 31.5'' Inseam, Women's and Women's Plus Sizes XXS-4X",No Boundaries,Owned Brand,Camo,16.98,16.98,false,,Mid,Wide Leg,Relaxed Fit,31.0,Cotton/Spandex,,,,Zipper
Walmart,16460101124,https://www.walmart.com/ip/No-Boundaries-Cargo-Wide-Leg-31-5-Inseam-Women-s/16460101124?classType=VARIANT&athbdg=L1103,"No Boundaries Wide Leg Cargo Pants, 31.5'' Inseam, Women's and Women's Plus Sizes XXS-4X",No Boundaries,Owned Brand,Polka Dot,16.98,16.98,false,,Mid,Wide Leg,Relaxed Fit,31.0,Cotton/Spandex,,,,Zipper
Walmart,16460101124,https://www.walmart.com/ip/No-Boundaries-Cargo-Wide-Leg-31-5-Inseam-Women-s/16460101124?classType=VARIANT&athbdg=L1103,"No Boundaries Wide Leg Cargo Pants, 31.5'' Inseam, Women's and Women's Plus Sizes XXS-4X",No Boundaries,Owned Brand,Wild Cheetah Print,16.98,16.98,false,,Mid,Wide Leg,Relaxed Fit,31.0,Cotton/Spandex,,,,Zipper
Walmart,16460101124,https://www.walmart.com/ip/No-Boundaries-Cargo-Wide-Leg-31-5-Inseam-Women-s/16460101124?classType=VARIANT&athbdg=L1103,"No Boundaries Wide Leg Cargo Pants, 31.5'' Inseam, Women's and Women's Plus Sizes XXS-4X",No Boundaries,Owned Brand,Wood Camo,16.98,16.98,false,,Mid,Wide Leg,Relaxed Fit,31.0,Cotton/Spandex,,,,Zipper
Walmart,16460101124,https://www.walmart.com/ip/No-Boundaries-Cargo-Wide-Leg-31-5-Inseam-Women-s/16460101124?classType=VARIANT&athbdg=L1103,"No Boundaries Wide Leg Cargo Pants, 31.5'' Inseam, Women's and Women's Plus Sizes XXS-4X",No Boundaries,Owned Brand,Wood Camo-Grey,16.98,16.98,false,,Mid,Wide Leg,Relaxed Fit,31.0,Cotton/Spandex,,,,Zipper
Walmart,16460101124,https://www.walmart.com/ip/No-Boundaries-Cargo-Wide-Leg-31-5-Inseam-Women-s/16460101124?classType=VARIANT&athbdg=L1103,"No Boundaries Wide Leg Cargo Pants, 31.5'' Inseam, Women's and Women's Plus Sizes XXS-4X",No Boundaries,Owned Brand,Zebra,16.98,16.98,false,,Mid,Wide Leg,Relaxed Fit,31.0,Cotton/Spandex,,,,Zipper
Walmart,9592508289,https://www.walmart.com/ip/Time-and-Tru-Women-s-Cropped-Flare-Jeans-with-Raw-Hem-26-Inseam-Sizes-2-20/9592508289?classType=VARIANT,"Time and Tru Women's Cropped Flare Jeans with Raw Hem, 26” Inseam, Sizes 2-20",Time and Tru,Owned Brand,Beige,19.98,19.98,false,,High,Flare,Relaxed Fit,26.0,,,,,
Walmart,9592508289,https://www.walmart.com/ip/Time-and-Tru-Women-s-Cropped-Flare-Jeans-with-Raw-Hem-26-Inseam-Sizes-2-20/9592508289?classType=VARIANT,"Time and Tru Women's Cropped Flare Jeans with Raw Hem, 26” Inseam, Sizes 2-20",Time and Tru,Owned Brand,Vivid White,19.98,19.98,false,,High,Flare,Relaxed Fit,26.0,,,,,
Walmart,17375563183,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Shaping-Perfect-Pull-On-Straight-Jeans-Sizes-2-16/17375563183?classType=VARIANT,"Levi Strauss Signature Women's Shaping Perfect Pull On Straight Jeans, Sizes 2-16",Levi Strauss Signature,National Brand,Hazy Sapphire,26.98,26.98,false,,Mid,Straight,Classic Fit,30.0,Denim,,,,Zipper
Walmart,17375563183,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Shaping-Perfect-Pull-On-Straight-Jeans-Sizes-2-16/17375563183?classType=VARIANT,"Levi Strauss Signature Women's Shaping Perfect Pull On Straight Jeans, Sizes 2-16",Levi Strauss Signature,National Brand,Tinted Slate,26.98,26.98,false,,Mid,Straight,Classic Fit,30.0,Denim,,,,Zipper
Walmart,13711918423,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Parachute-Cargo-Shorts-Sizes-XS-XL/13711918423?classType=VARIANT,"Levi Strauss Signature Women's Parachute Cargo Shorts, Sizes XS-XL",Levi Strauss Signature,National Brand,Cosmic Camo,25.0,25.0,false,,High,,Relaxed Fit,3.0,,,,,
Walmart,13711918423,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Parachute-Cargo-Shorts-Sizes-XS-XL/13711918423?classType=VARIANT,"Levi Strauss Signature Women's Parachute Cargo Shorts, Sizes XS-XL",Levi Strauss Signature,National Brand,Grape Soda,25.0,25.0,false,,High,,Relaxed Fit,3.0,,,,,
Walmart,18256760363,https://www.walmart.com/ip/TS-CORE-BOOTCUT/18256760363?classType=VARIANT,Terra & Sky Women's Plus Core Mid Rise Bootcut Jean,Terra & Sky,Owned Brand,Grace Wash,24.98,24.98,false,,Mid,Bootcut,Regular,30.0,,,,,Zipper
Walmart,18256760363,https://www.walmart.com/ip/TS-CORE-BOOTCUT/18256760363?classType=VARIANT,Terra & Sky Women's Plus Core Mid Rise Bootcut Jean,Terra & Sky,Owned Brand,LUCY WASH,24.98,24.98,false,,Mid,Bootcut,Regular,30.0,,,,,Zipper
Walmart,18026461748,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Straight-Leg-Cropped-Cuffed-Jean-26-5-Inseam-Sizes-0-22/18026461748?classType=VARIANT,"Time and Tru Women's High Rise Straight Leg Cropped Cuffed Jean, 26.5"" Inseam, Sizes 0-22",Time and Tru,Owned Brand,DARK WASH,24.98,24.98,false,,High,Straight,Relaxed Fit,26.0,,,,,Zipper
Walmart,18026461748,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Straight-Leg-Cropped-Cuffed-Jean-26-5-Inseam-Sizes-0-22/18026461748?classType=VARIANT,"Time and Tru Women's High Rise Straight Leg Cropped Cuffed Jean, 26.5"" Inseam, Sizes 0-22",Time and Tru,Owned Brand,LIGHT WASH,24.98,24.98,false,,High,Straight,Relaxed Fit,26.0,,,,,Zipper
Walmart,18026461748,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Straight-Leg-Cropped-Cuffed-Jean-26-5-Inseam-Sizes-0-22/18026461748?classType=VARIANT,"Time and Tru Women's High Rise Straight Leg Cropped Cuffed Jean, 26.5"" Inseam, Sizes 0-22",Time and Tru,Owned Brand,MEDIUM WASH,24.98,24.98,false,,High,Straight,Relaxed Fit,26.0,,,,,Zipper
Walmart,16331104716,https://www.walmart.com/ip/NB-RHINESTONE-EMBELL/16331104716?classType=VARIANT,"No Boundaries Studded Baggy Wide Leg Jeans, 31.5'' Inseam, Women's",No Boundaries,Owned Brand,Black Wash,19.98,19.98,false,,Mid,Wide Leg,Baggy,31.0,,,,,Zipper
Walmart,16331104716,https://www.walmart.com/ip/NB-RHINESTONE-EMBELL/16331104716?classType=VARIANT,"No Boundaries Studded Baggy Wide Leg Jeans, 31.5'' Inseam, Women's",No Boundaries,Owned Brand,Medium Wash,19.98,19.98,false,,Mid,Wide Leg,Baggy,31.0,,,,,Zipper
Walmart,16347817852,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-High-Rise-Skinny-Jeans-Inseams-27-29-31-Sizes-2-26/16347817852?classType=VARIANT&athbdg=L1600,"Levi Strauss Signature Women's and Women's Plus High Rise Skinny Jeans, Sizes 2-26",Levi Strauss Signature,National Brand,Emerald Bay,20.0,20.0,false,,High,Skinny,Skinny,29.0,denim,,,,Zipper
Walmart,16347817852,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-High-Rise-Skinny-Jeans-Inseams-27-29-31-Sizes-2-26/16347817852?classType=VARIANT&athbdg=L1600,"Levi Strauss Signature Women's and Women's Plus High Rise Skinny Jeans, Sizes 2-26",Levi Strauss Signature,National Brand,New Black Opal,20.0,20.0,false,,High,Skinny,Skinny,29.0,denim,,,,Zipper
Walmart,16347817852,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-High-Rise-Skinny-Jeans-Inseams-27-29-31-Sizes-2-26/16347817852?classType=VARIANT&athbdg=L1600,"Levi Strauss Signature Women's and Women's Plus High Rise Skinny Jeans, Sizes 2-26",Levi Strauss Signature,National Brand,Sundown Blue,20.0,20.0,false,,High,Skinny,Skinny,29.0,denim,,,,Zipper
Walmart,16347817852,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-High-Rise-Skinny-Jeans-Inseams-27-29-31-Sizes-2-26/16347817852?classType=VARIANT&athbdg=L1600,"Levi Strauss Signature Women's and Women's Plus High Rise Skinny Jeans, Sizes 2-26",Levi Strauss Signature,National Brand,Sunrise Peak,20.0,20.0,false,,High,Skinny,Skinny,29.0,denim,,,,Zipper
Walmart,306337515,https://www.walmart.com/ip/LEVI-STRAUSS-CO-Womens-Navy-Denim-Zippered-Pocketed-Distressed-Super-skinny-Cropped-Jeans-W25/306337515?classType=REGULAR,LEVI STRAUSS & CO Womens Navy Denim Zippered Pocketed Distressed Super-skinny Cropped Jeans W25,Levi's,National Brand,Navy,34.0,34.0,false,,High,Skinny,Regular,,Cotton Blend,,,,Zipper
Walmart,5132694009,https://www.walmart.com/ip/Levi-s-Flat-Front-Mid-Rise-Slimming-Cotton-Jeans-Women-s/5132694009?classType=VARIANT,"Levi's Flat Front Mid Rise Slimming Cotton Jeans, (Women's)",Levi's,National Brand,Breakdown/Dark Wash,26.99,29.99,true,10.0,Mid,Slim,Slim,30.0,,,,,
Walmart,5132694009,https://www.walmart.com/ip/Levi-s-Flat-Front-Mid-Rise-Slimming-Cotton-Jeans-Women-s/5132694009?classType=VARIANT,"Levi's Flat Front Mid Rise Slimming Cotton Jeans, (Women's)",Levi's,National Brand,Dark Horizon,26.99,29.99,true,10.0,Mid,Slim,Slim,30.0,,,,,
Walmart,5132694009,https://www.walmart.com/ip/Levi-s-Flat-Front-Mid-Rise-Slimming-Cotton-Jeans-Women-s/5132694009?classType=VARIANT,"Levi's Flat Front Mid Rise Slimming Cotton Jeans, (Women's)",Levi's,National Brand,Easy Cool,26.99,29.99,true,10.0,Mid,Slim,Slim,30.0,,,,,
Walmart,5132694009,https://www.walmart.com/ip/Levi-s-Flat-Front-Mid-Rise-Slimming-Cotton-Jeans-Women-s/5132694009?classType=VARIANT,"Levi's Flat Front Mid Rise Slimming Cotton Jeans, (Women's)",Levi's,National Brand,Pop Up Out,26.99,29.99,true,10.0,Mid,Slim,Slim,30.0,,,,,
Walmart,5132694009,https://www.walmart.com/ip/Levi-s-Flat-Front-Mid-Rise-Slimming-Cotton-Jeans-Women-s/5132694009?classType=VARIANT,"Levi's Flat Front Mid Rise Slimming Cotton Jeans, (Women's)",Levi's,National Brand,Sahara Strand,26.99,29.99,true,10.0,Mid,Slim,Slim,30.0,,,,,
Walmart,12871421786,https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Size-Bootcut-High-Rise-Jeans-32-Inseam-Regular/12871421786?classType=VARIANT,"Terra & Sky Women's Plus Size Bootcut High Rise Jeans, Available in Short and Regular Inseams",Terra & Sky,Owned Brand,Hadley Wash,22.98,22.98,false,,High,Bootcut,Classic Fit,30.0,,,,,
Walmart,12871421786,https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Size-Bootcut-High-Rise-Jeans-32-Inseam-Regular/12871421786?classType=VARIANT,"Terra & Sky Women's Plus Size Bootcut High Rise Jeans, Available in Short and Regular Inseams",Terra & Sky,Owned Brand,Retro Rinse Wash,22.98,22.98,false,,High,Bootcut,Classic Fit,30.0,,,,,
Walmart,12871421786,https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Size-Bootcut-High-Rise-Jeans-32-Inseam-Regular/12871421786?classType=VARIANT,"Terra & Sky Women's Plus Size Bootcut High Rise Jeans, Available in Short and Regular Inseams",Terra & Sky,Owned Brand,Valerie Wash,22.98,22.98,false,,High,Bootcut,Classic Fit,30.0,,,,,
Walmart,12871421786,https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Size-Bootcut-High-Rise-Jeans-32-Inseam-Regular/12871421786?classType=VARIANT,"Terra & Sky Women's Plus Size Bootcut High Rise Jeans, Available in Short and Regular Inseams",Terra & Sky,Owned Brand,Vivid White,22.98,22.98,false,,High,Bootcut,Classic Fit,30.0,,,,,
Walmart,625433932,https://www.walmart.com/ip/Signature-by-Levi-Strauss-Co-Gold-Label-Women-s-Totally-Noir-Size-8-0/625433932?classType=REGULAR,Levi Strauss Signature Gold Women's Totally Shaping Pull-on Skinny Jeans Mid-Rise Stretch Denim (Available in Plus Size),Levi Strauss Signature,National Brand,Noir,32.99,32.99,false,,Mid,Skinny,Skinny,,Cotton,,,,Pull-On
Walmart,18090673688,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Vintage-Wide-Leg-Crop-Jeans/18090673688?classType=VARIANT,"Levi Strauss Signature™ Women's and Women's Plus Vintage Wide Leg Crop Jeans, Sizes 2-20",Levi Strauss Signature,National Brand,Astral Indigo,29.98,29.98,false,,High,Wide Leg,Regular,27.0,Denim,,,,Zipper
Walmart,18090673688,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Vintage-Wide-Leg-Crop-Jeans/18090673688?classType=VARIANT,"Levi Strauss Signature™ Women's and Women's Plus Vintage Wide Leg Crop Jeans, Sizes 2-20",Levi Strauss Signature,National Brand,Cotton Cloud,29.98,29.98,false,,High,Wide Leg,Regular,27.0,Denim,,,,Zipper
Walmart,5144605627,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Curvy-Skinny-Jeans-27-and-29-Inseams-Sizes-0-22/5144605627?classType=VARIANT,"Time and Tru Women's High Rise Curvy Skinny Jeans, Available in Regular and Short Inseams, Sizes 0-22",Time and Tru,Owned Brand,Black Wash,17.98,17.98,false,,High,Skinny,Skinny,29.0,,,,,
Walmart,5144605627,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Curvy-Skinny-Jeans-27-and-29-Inseams-Sizes-0-22/5144605627?classType=VARIANT,"Time and Tru Women's High Rise Curvy Skinny Jeans, Available in Regular and Short Inseams, Sizes 0-22",Time and Tru,Owned Brand,Dark Wash,17.98,17.98,false,,High,Skinny,Skinny,29.0,,,,,
Walmart,5144605627,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Curvy-Skinny-Jeans-27-and-29-Inseams-Sizes-0-22/5144605627?classType=VARIANT,"Time and Tru Women's High Rise Curvy Skinny Jeans, Available in Regular and Short Inseams, Sizes 0-22",Time and Tru,Owned Brand,Medium Wash,17.98,17.98,false,,High,Skinny,Skinny,29.0,,,,,
Walmart,17971003927,https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-High-Rise-Straight-Leg-Jean-Available-in-Regular-and-Petite-Inseams-Sizes-16W-28W/17971003927?classType=VARIANT,"Terra & Sky Women's Plus Size High Rise Straight Leg Jeans, 29"" Inseam, Sizes 16W-28W",Terra & Sky,Owned Brand,BRIELLE WASH,24.98,24.98,false,,High,Straight,Classic Fit,29.0,,,,,Zipper
Walmart,17971003927,https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-High-Rise-Straight-Leg-Jean-Available-in-Regular-and-Petite-Inseams-Sizes-16W-28W/17971003927?classType=VARIANT,"Terra & Sky Women's Plus Size High Rise Straight Leg Jeans, 29"" Inseam, Sizes 16W-28W",Terra & Sky,Owned Brand,CHARLOTTE WASH,24.98,24.98,false,,High,Straight,Classic Fit,29.0,,,,,Zipper
Walmart,17971003927,https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-High-Rise-Straight-Leg-Jean-Available-in-Regular-and-Petite-Inseams-Sizes-16W-28W/17971003927?classType=VARIANT,"Terra & Sky Women's Plus Size High Rise Straight Leg Jeans, 29"" Inseam, Sizes 16W-28W",Terra & Sky,Owned Brand,QUINN WASH,24.98,24.98,false,,High,Straight,Classic Fit,29.0,,,,,Zipper
Walmart,17971003927,https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-High-Rise-Straight-Leg-Jean-Available-in-Regular-and-Petite-Inseams-Sizes-16W-28W/17971003927?classType=VARIANT,"Terra & Sky Women's Plus Size High Rise Straight Leg Jeans, 29"" Inseam, Sizes 16W-28W",Terra & Sky,Owned Brand,VIVID WHITE,24.98,24.98,false,,High,Straight,Classic Fit,29.0,,,,,Zipper
Walmart,5373792329,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-High-Rise-Skinny-Jeans-Size-2-28/5373792329?classType=VARIANT&athbdg=L1400,"Levi Strauss Signature Women's and Women's Plus High Rise Skinny Jeans, Inseams: Short, Regular and Long, Sizes 2-28",Levi Strauss Signature,National Brand,Emerald Bay,26.98,26.98,false,,High,Skinny,Relaxed Fit,29.0,,,,,
Walmart,5373792329,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-High-Rise-Skinny-Jeans-Size-2-28/5373792329?classType=VARIANT&athbdg=L1400,"Levi Strauss Signature Women's and Women's Plus High Rise Skinny Jeans, Inseams: Short, Regular and Long, Sizes 2-28",Levi Strauss Signature,National Brand,Marina Green,24.98,26.98,false,,High,Skinny,Relaxed Fit,29.0,,,,,
Walmart,5373792329,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-High-Rise-Skinny-Jeans-Size-2-28/5373792329?classType=VARIANT&athbdg=L1400,"Levi Strauss Signature Women's and Women's Plus High Rise Skinny Jeans, Inseams: Short, Regular and Long, Sizes 2-28",Levi Strauss Signature,National Brand,Mission Hill,24.98,26.98,false,,High,Skinny,Relaxed Fit,29.0,,,,,
Walmart,5373792329,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-High-Rise-Skinny-Jeans-Size-2-28/5373792329?classType=VARIANT&athbdg=L1400,"Levi Strauss Signature Women's and Women's Plus High Rise Skinny Jeans, Inseams: Short, Regular and Long, Sizes 2-28",Levi Strauss Signature,National Brand,Mission Hill.,29.99,26.98,false,,High,Skinny,Relaxed Fit,29.0,,,,,
Walmart,5373792329,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-High-Rise-Skinny-Jeans-Size-2-28/5373792329?classType=VARIANT&athbdg=L1400,"Levi Strauss Signature Women's and Women's Plus High Rise Skinny Jeans, Inseams: Short, Regular and Long, Sizes 2-28",Levi Strauss Signature,National Brand,MissionHill,24.98,26.98,false,,High,Skinny,Relaxed Fit,29.0,,,,,
Walmart,5373792329,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-High-Rise-Skinny-Jeans-Size-2-28/5373792329?classType=VARIANT&athbdg=L1400,"Levi Strauss Signature Women's and Women's Plus High Rise Skinny Jeans, Inseams: Short, Regular and Long, Sizes 2-28",Levi Strauss Signature,National Brand,New Black Opal,13.0,26.98,true,51.8,High,Skinny,Relaxed Fit,29.0,,,,,
Walmart,5373792329,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-High-Rise-Skinny-Jeans-Size-2-28/5373792329?classType=VARIANT&athbdg=L1400,"Levi Strauss Signature Women's and Women's Plus High Rise Skinny Jeans, Inseams: Short, Regular and Long, Sizes 2-28",Levi Strauss Signature,National Brand,New Glory Days,26.98,26.98,false,,High,Skinny,Relaxed Fit,29.0,,,,,
Walmart,5373792329,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-High-Rise-Skinny-Jeans-Size-2-28/5373792329?classType=VARIANT&athbdg=L1400,"Levi Strauss Signature Women's and Women's Plus High Rise Skinny Jeans, Inseams: Short, Regular and Long, Sizes 2-28",Levi Strauss Signature,National Brand,Palisade,26.98,26.98,false,,High,Skinny,Relaxed Fit,29.0,,,,,
Walmart,5373792329,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-High-Rise-Skinny-Jeans-Size-2-28/5373792329?classType=VARIANT&athbdg=L1400,"Levi Strauss Signature Women's and Women's Plus High Rise Skinny Jeans, Inseams: Short, Regular and Long, Sizes 2-28",Levi Strauss Signature,National Brand,Sunrise Peak,26.98,33.95,true,20.5,High,Skinny,Relaxed Fit,29.0,,,,,
Walmart,5373792329,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-High-Rise-Skinny-Jeans-Size-2-28/5373792329?classType=VARIANT&athbdg=L1400,"Levi Strauss Signature Women's and Women's Plus High Rise Skinny Jeans, Inseams: Short, Regular and Long, Sizes 2-28",Levi Strauss Signature,National Brand,Sunset Grove,29.99,26.98,false,,High,Skinny,Relaxed Fit,29.0,,,,,
Walmart,5373792329,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-High-Rise-Skinny-Jeans-Size-2-28/5373792329?classType=VARIANT&athbdg=L1400,"Levi Strauss Signature Women's and Women's Plus High Rise Skinny Jeans, Inseams: Short, Regular and Long, Sizes 2-28",Levi Strauss Signature,National Brand,White Dove,26.98,26.98,false,,High,Skinny,Relaxed Fit,29.0,,,,,
Walmart,15345711050,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Straight-Leg-Denim-Jegging-27-5-Inseam-Sizes-XS-XXXL/15345711050?classType=VARIANT&athbdg=L1600,"Time and Tru Women's High Rise Straight Leg Denim Jegging, 27.5"" Inseam, Sizes XS-XXXL",Time and Tru,Owned Brand,Dark Wash,15.98,15.98,false,,High,Jegging,Regular,27.0,"Cotton, Recycled Polyester, Rayon, Spandex",,,,Pull-On
Walmart,178795528,https://www.walmart.com/ip/Signature-by-Levi-Strauss-Co-Women-s-High-Rise-Ankle-Skinny-Cut-off-Jeans/178795528?classType=VARIANT,Signature by Levi Strauss & Co. Women's High Rise Ankle Skinny Cut off Jeans,Levi Strauss Signature,National Brand,Stella Star,18.0,18.0,false,,High,Skinny,Skinny,26.0,"Cotton, Polyester, Elastane",,,,
Walmart,13658860124,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Vintage-A-Line-Belt-Shorts-Sizes-0-14/13658860124?classType=VARIANT,"Levi Strauss Signature Women's Vintage A-Line Belt Shorts, Sizes 0-14",Levi Strauss Signature,National Brand,Aqua Rhythm,24.98,24.98,false,,High,,Regular,3.0,,,,,
Walmart,13658860124,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Vintage-A-Line-Belt-Shorts-Sizes-0-14/13658860124?classType=VARIANT,"Levi Strauss Signature Women's Vintage A-Line Belt Shorts, Sizes 0-14",Levi Strauss Signature,National Brand,Cotton Cloud,24.98,24.98,false,,High,,Regular,3.0,,,,,
Walmart,13658860124,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Vintage-A-Line-Belt-Shorts-Sizes-0-14/13658860124?classType=VARIANT,"Levi Strauss Signature Women's Vintage A-Line Belt Shorts, Sizes 0-14",Levi Strauss Signature,National Brand,Out West,24.98,24.98,false,,High,,Regular,3.0,,,,,
Walmart,13658860124,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Vintage-A-Line-Belt-Shorts-Sizes-0-14/13658860124?classType=VARIANT,"Levi Strauss Signature Women's Vintage A-Line Belt Shorts, Sizes 0-14",Levi Strauss Signature,National Brand,Solar Light,24.98,24.98,false,,High,,Regular,3.0,,,,,
Walmart,17840124159,https://www.walmart.com/ip/CORE-JEGGING-BOOTCU/17840124159?classType=VARIANT&athbdg=L1600,"Terra & Sky Women's Plus Signature Pull On High Rise Bootcut Jeggings with Control Panel, Sizes 0X-5X",Terra & Sky,Owned Brand,Charlotte Wash,19.98,19.98,false,,High,Jegging,Modern Fit,,,,,,Pull-On
Walmart,17840124159,https://www.walmart.com/ip/CORE-JEGGING-BOOTCU/17840124159?classType=VARIANT&athbdg=L1600,"Terra & Sky Women's Plus Signature Pull On High Rise Bootcut Jeggings with Control Panel, Sizes 0X-5X",Terra & Sky,Owned Brand,Elena,19.98,19.98,false,,High,Jegging,Modern Fit,,,,,,Pull-On
Walmart,466940352,https://www.walmart.com/ip/Signature-by-Levi-Strauss-Co-Gold-Label-Women-s-Traditional-Jeans-Standard-18-Bae/466940352?classType=REGULAR,Signature by Levi Strauss & Co. Gold Label Women's Traditional Jeans Standard 18 Bae,Levi Strauss Signature,National Brand,Blue,32.95,32.95,false,,Mid,Slim,Skinny,,Denim,,,,Zipper
Walmart,5126878679,https://www.walmart.com/ip/Levis-Women-s-Jeans-710-Super-Skinny-mid-Rise-Stretch-1533381-Black-4/5126878679?classType=REGULAR,"Levis Women's Jeans 710 Super Skinny mid Rise Stretch 1533381 (Black, 4)",Levi's,National Brand,Black,29.99,29.99,false,,Mid,Skinny,Skinny,,"Cotton, Elastane",,,,
Walmart,534322008,https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Size-Skinny-Jeans-Available-in-Regular-and-Petite/534322008?classType=VARIANT&athbdg=L1600,"Terra & Sky Women's Plus Size Skinny Jeans, Regular and Petite",Terra & Sky,Owned Brand,Black Rinse,24.98,24.98,false,,High,Skinny,Regular,29.0,,,,,
Walmart,534322008,https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Size-Skinny-Jeans-Available-in-Regular-and-Petite/534322008?classType=VARIANT&athbdg=L1600,"Terra & Sky Women's Plus Size Skinny Jeans, Regular and Petite",Terra & Sky,Owned Brand,Dark Wash,22.98,24.98,false,,High,Skinny,Regular,29.0,,,,,
Walmart,534322008,https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Size-Skinny-Jeans-Available-in-Regular-and-Petite/534322008?classType=VARIANT&athbdg=L1600,"Terra & Sky Women's Plus Size Skinny Jeans, Regular and Petite",Terra & Sky,Owned Brand,Haley,13.66,22.98,true,40.6,High,Skinny,Regular,29.0,,,,,
Walmart,1240926223,https://www.walmart.com/ip/Levi-s-Women-s-711-Skinny-Jeans/1240926223?classType=REGULAR,Levi's® Women's 711 Skinny Jeans,Levi's,National Brand,Cobalt Overboard,31.99,31.99,false,,High,Skinny,Active Fit,,,,,,
Walmart,10591111994,https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Size-High-Rise-Skinny-Jeggings-Sizes-0X-4X/10591111994?classType=VARIANT,"Terra & Sky Women's Plus Size High Rise Skinny Jeggings, Sizes 0X-4X",Terra & Sky,Owned Brand,Medium Tint,19.98,19.98,false,,High,Skinny,Skinny,28.0,,,,,Pull-On
